"start";"end";"Gracias por tomarse el tiempo para participar en nuestra encuesta. Su aporte es invaluable para recopilar perspectivas y conocimientos sobre los desastres naturales en Tenerife y las medidas que se pueden tomar contra ellos. Sus respuestas nos ayudarán a comprender mejor la vulnerabilidad a los desastres naturales e informar a los responsables de las políticas en consecuencia.  Esta encuesta es completamente anónima y sus respuestas se mantendrán confidenciales. La encuesta consta de tres partes, 18 preguntas, y tomará un máximo de 10 minutos. Si tiene alguna pregunta o comentario durante la encuesta, no dude en pedir apoyo. ¡Muchas gracias por su participación! Al seleccionar 'estoy de acuerdo', está dando su consentimiento a las condiciones descritas anteriormente";"¿Qué tipo de residente eres en Tenerife?";"¿Alquilas o eres propietario de tu residencia?";"¿Cuál es tu código postal?";"¿Cuál describe mejor el entorno alrededor de su residencia?";"¿Cuál describe mejor el entorno alrededor de su residencia? (otro)";"¿Cuál es tu identidad de género?";"¿Cuál es tu identidad de género? (Otro)";"¿Cuál es tu edad?";"¿Cuál es su nivel más alto de educación completado?";"¿Cuál es su nivel más alto de educación completado? (otro)";"¿En qué sector laboral trabaja?";"¿En qué sector laboral trabaja? (otro)";"¿Ha experimentado alguna vez un incendio forestal? Si es así, por favor indique cuántas veces. ";"¿Ha experimentado alguna vez una inundación? Si es así, por favor indique cuántas veces. ";"¿Ha experimentado alguna vez un desprendimiento? Si es así, por favor indique cuántas veces. ";"¿Ha experimentado alguna vez una erupción volcánica? Si es así, por favor indique cuántas veces. ";"¿Ha experimentado alguna vez un deslizamiento? Si es así, por favor indique cuántas veces. ";"Si ha sido afectado, ¿su hogar experimentó daños? Si es así, ¿cuánto daño se causó (en euros)?";"Basado en los peligros que eligió, ¿cuán probable estima que su hogar será dañado por el/los peligro(s) en el próximo año? (%)";"Basado en los peligros que eligió, ¿cuán probable estima que su hogar será dañado por el/los peligro(s) en los próximos 5 años? (%)";"Basado en los peligros que eligió, ¿cuán probable estima que su hogar será dañado por el/los peligro(s) en los próximos 10 años? (%)";"¿Cuánto daño monetario cree que causaría un desastre natural a su propiedad?";"¿Qué probabilidades (%) cree que hay de que sea afectado por 2 peligros (Inundación, Incendio forestal, Caída de rocas, Deslizamiento de tierra, Erupción volcánica) dentro del mismo año?";"¿Ha tomado alguna medida preventiva de adaptación para los siguientes peligros para usted mismo, si es así, ¿para cuál(es) peligro(s)?";"¿Ha tomado alguna medida preventiva de adaptación para los siguientes peligros para usted mismo, si es así, ¿para cuál(es) peligro(s)?/Inundaciones";"¿Ha tomado alguna medida preventiva de adaptación para los siguientes peligros para usted mismo, si es así, ¿para cuál(es) peligro(s)?/Incendio forestal";"¿Ha tomado alguna medida preventiva de adaptación para los siguientes peligros para usted mismo, si es así, ¿para cuál(es) peligro(s)?/Desprendimiento";"¿Ha tomado alguna medida preventiva de adaptación para los siguientes peligros para usted mismo, si es así, ¿para cuál(es) peligro(s)?/Deslizamiento";"¿Ha tomado alguna medida preventiva de adaptación para los siguientes peligros para usted mismo, si es así, ¿para cuál(es) peligro(s)?/Erupción volcánica ";"¿Ha tomado alguna medida preventiva de adaptación para los siguientes peligros para usted mismo, si es así, ¿para cuál(es) peligro(s)?/Ninguno de los anteriores";"¿Cuánto dinero ha gastado en estas medidas adaptativas?";"¿Está al tanto de alguna implementación gubernamental de métodos de adaptación, si es así, ¿para qué peligros?";"¿para qué peligros? ";"¿para qué peligros? /Inundaciones";"¿para qué peligros? /Incendio forestal ";"¿para qué peligros? /Desprendimiento ";"¿para qué peligros? /Deslizamiento ";"¿para qué peligros? /Erupciones volcánicas";"¿para qué peligros? /Ninguno de los anteriores";"¿Cómo de seguro se siente con las medidas de adaptación actuales en lugar para protegerlo de los peligros?";" ¿Quién cree usted que debería ser responsable de implementar medidas de adaptación ante los riesgos naturales?";"¿Cuánto está dispuesto a pagar por año para que el gobierno local invierta en protección para su comunidad (euros al año)?";"¿Está satisfecho con las medidas actuales tomadas para la adaptación ante riesgos?";"¿Cómo calificaría la vulnerabilidad de la isla a los peligros naturales?";"¿Cómo calificaría la vulnerabilidad de la isla a los peligros naturales en los próximos años?";"¿Desea comentar algo más?";"<span style=""display:none"">row_3-0-1 años (2023 - 2024)</span>";"<span style=""display:none"">row_3-2-5 años (2019 - 2022)</span>";"<span style=""display:none"">row_3-6-10 años (2014 - 2018)</span>";"##### Erupción volcánica";"<span style=""display:none"">row_4-N/A</span>";"<span style=""display:none"">row_4-0-1 años (2023 - 2024)</span>";"<span style=""display:none"">row_4-2-5 años (2019 - 2022)</span>";"<span style=""display:none"">row_4-6-10 años (2014 - 2018)</span>";"##### Ninguno de los mencionados anteriormente";"<span style=""display:none"">row_5-N/A</span>";"<span style=""display:none"">row_5-0-1 años (2023 - 2024)</span>";"<span style=""display:none"">row_5-2-5 años (2019 - 2022)</span>";"<span style=""display:none"">row_5-6-10 años (2014 - 2018)</span>";"**¿Ha tomado alguna medida preventiva de adaptación para los siguientes peligros para usted mismo, si es así, ¿para cuál(es) peligro(s)?**";"**Column**";"##### Inundaciones";"<span style=""display:none"">row-Column</span>";"##### Incendio forestal";"<span style=""display:none"">row_1-Column</span>";"##### Desprendimiento ";"<span style=""display:none"">volcanic_eruption-Column</span>";"##### Deslizamiento";"<span style=""display:none"">row_3-Column</span>";"##### Erupción volcánica ";"<span style=""display:none"">row_2-Column</span>";"##### Ninguno de los anteriores";"<span style=""display:none"">row_4-Column</span>";"Gracias por tomarse el tiempo para participar en nuestra encuesta. Su aporte es invaluable para recopilar perspectivas y conocimientos sobre los desastres naturales en Tenerife y las medidas que se pueden tomar contra ellos. Sus respuestas nos ayudarán a comprender mejor la vulnerabilidad a los desastres naturales e informar a los responsables de las políticas en consecuencia.  Esta encuesta es completamente anónima y sus respuestas se mantendrán confidenciales. La encuesta consta de tres partes, 18 preguntas, y tomará un máximo de 10 minutos. Si tiene alguna pregunta o comentario durante la encuesta, no dude en pedir apoyo. ¡Muchas gracias por su participación! Al seleccionar 'estoy de acuerdo', está dando su consentimiento a las condiciones descritas anteriormente.!";"¿Cuál es tu identidad de género?";"¿Cuál es su nivel más alto de educación completado?";"¿En qué región de Tenerife vive actualmente?";"¿Cuál describe mejor el entorno alrededor de su residencia?";"¿Ha experimentado alguna vez uno o varios de los siguientes riesgos?";"¿Ha experimentado alguna vez uno o varios de los siguientes riesgos?/Inundaciones";"¿Ha experimentado alguna vez uno o varios de los siguientes riesgos?/Incendio forestal";"¿Ha experimentado alguna vez uno o varios de los siguientes riesgos?/Desprendimiento";"¿Ha experimentado alguna vez uno o varios de los siguientes riesgos?/Deslizamiento de tierra";"¿Ha experimentado alguna vez uno o varios de los siguientes riesgos?/Erupción volcánica";"¿Ha experimentado alguna vez uno o varios de los siguientes riesgos?/Ninguno de los mencionados anteriormente";"¿Cómo calificaría la vulnerabilidad de la isla a los peligros naturales?";"Algunos riesgos pueden resultar en que otros riesgos se vuelvan más probables (como un incendio forestal después de una sequía). ¿Cree que la isla es vulnerable a situaciones en las que múltiples riesgos ocurren uno tras otro?";"Have you ever experienced a natural hazard in your place of residence?";"**¿Ha experimentado alguna vez uno o varios de los siguientes riesgos? Si es así, por favor indique cuántas veces. **";"Si su respuesta a la pregunta anterior fue afirmativa, ¿está usted al tanto de las medidas adaptativas que se tomaron después?";"**N/A**";"¿Ha tomado usted alguna medida de adaptación preventiva por su cuenta?";"**0-1 años (2023 - 2024)**";"¿Está usted al tanto de alguna implementación gubernamental de métodos de adaptación?";"**2-5 años (2019 - 2022)**";"**6-10 años (2014 - 2018)**";"##### Incendio forestal";"¿Cree que las autoridades locales abordan adecuadamente el problema?";"<span style=""display:none"">row-N/A</span>";"¿Estaría dispuesto a pagar un impuesto municipal anual (comparable al impuesto local de basura de alrededor de € 80 al año) para que el gobierno local invierta en una protección efectiva contra los riesgos naturales?";"<span style=""display:none"">row-0-1 años (2023 - 2024)</span>";"<span style=""display:none"">row-2-5 años (2019 - 2022)</span>";"<span style=""display:none"">row-6-10 años (2014 - 2018)</span>";"##### Desprendimiento";"<span style=""display:none"">row_1-N/A</span>";"<span style=""display:none"">row_1-0-1 años (2023 - 2024)</span>";"<span style=""display:none"">row_1-2-5 años (2019 - 2022)</span>";"<span style=""display:none"">row_1-6-10 años (2014 - 2018)</span>";"##### Inundaciones";"<span style=""display:none"">row_2-N/A</span>";"<span style=""display:none"">row_2-0-1 años (2023 - 2024)</span>";"<span style=""display:none"">row_2-2-5 años (2019 - 2022)</span>";"<span style=""display:none"">row_2-6-10 años (2014 - 2018)</span>";"##### Deslizamientos";"<span style=""display:none"">row_3-N/A</span>";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2024-03-16T17:39:40.770+01:00";"2024-03-16T17:46:32.639+01:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Proprietario";"38430";"Área montañosa";"";"Mujer";"";"55-64 años";"Educación secundaria ";"";"Comercio ";"";"En los últimos 2-5 años - una sola vez";"Nunca";"Nunca";"Nunca";"En el último año - una sola vez";"0";"";"80";"80";"€10.000 - €100.000";"91";"Incendio forestal";"0";"1";"0";"0";"0";"0";"450";"Si ";"Incendio forestal  Erupciones volcánicas";"0";"1";"0";"0";"1";"0";"No lo sé";"Los individuos";"504";"Satisfecho";"Vulnerable";"Más vulnerable";".";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544069339";"cb923f8b-067a-49e6-b328-30694d05df27";"2024-03-16T21:24:30";"";"";"submitted_via_web";"tobias_korteweg1998";"vPkMGL7Reg6xDuSyPKr7Rd";"";"11"
"2024-03-16T17:54:07.313+01:00";"2024-03-16T18:01:03.430+01:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Proprietario";"38686";"Área costera";"";"Hombre";"";"18-24 años";"Grado universitario";"";"Educación";"";"Nunca";"Nunca";"Nunca";"Nunca";"Nunca";"";"20";"4";"10";"€10.000 - €100.000";"2";"Ninguno de los anteriores";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"";"";"";"Seguro";"El gobierno";"505";"Neutral";"Vulnerable";"Más vulnerable";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544352241";"1c8e11b1-e10e-4bea-becf-104bb868efea";"2024-03-18T09:08:03";"";"";"submitted_via_web";"diantorrenga_vu";"vPkMGL7Reg6xDuSyPKr7Rd";"";"12"
"2024-03-16T18:03:40.406+01:00";"2024-03-16T18:25:29.211+01:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Proprietario";"38670";"Otro (por favor especifique en la siguiente pregunta)";"Rururbana";"Mujer";"";"55-64 años";"Educación secundaria ";"";"Sanidad";"";"Nunca";"Nunca";"Nunca";"Nunca";"Nunca";"";"";"";"";"€1.000 - €10.000";"5";"Ninguno de los anteriores";"0";"0";"0";"0";"0";"1";"";"No";"";"";"";"";"";"";"";"Seguro";"El gobierno";"106";"Poco satisfecho";"Muy vulnerable";"Mucho más vulnerable";"Consideramos que no existe suficiente informacion para el ciudadano respecto a los desastres naturales de parte del Gobierno y el mantenimiento de los montes es deficiente (limpieza).";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544352245";"0e99c550-9853-4a35-a160-eb6eaba92964";"2024-03-18T09:08:03";"";"";"submitted_via_web";"diantorrenga_vu";"vPkMGL7Reg6xDuSyPKr7Rd";"";"13"
"2024-03-18T11:56:49.419-00:00";"2024-03-18T12:01:51.480-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Proprietario";"39400";"Área costera";"";"Hombre";"";"55-64 años";"Preparación para la educación superior (o FP?)";"";"Transporte";"";"En el último año - más de una vez";"En los últimos 6-10 años - más de una vez";"En los últimos 6-10 años - más de una vez";"En los últimos 2-5 años - más de una vez";"En los últimos 2-5 años - una sola vez";"0";"11";"17";"48";"€10.000 - €100.000";"64";"Ninguno de los anteriores";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"";"";"";"Seguro";"El gobierno";"0";"Neutral";"Vulnerable";"Más vulnerable";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544416691";"defd96e9-63ff-4af3-8a31-29ba0d13f3aa";"2024-03-18T12:01:52";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"14"
"2024-03-18T12:20:08.433-00:00";"2024-03-18T12:25:43.701-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Alquiler";"38630";"Área costera";"";"Hombre";"";"35-44 años";"Educación secundaria ";"";"Comercio ";"";"En los últimos 2-5 años - más de una vez";"Nunca";"Nunca";"En el último año - una sola vez";"Nunca";"";"0";"0";"0";"€0 - €1.000";"10";"Ninguno de los anteriores";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"";"";"";"No lo sé";"El gobierno";"10";"Neutral";"Vulnerable";"Más vulnerable";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544424031";"338c4d6f-0cca-43cc-b7ae-59e913299c1a";"2024-03-18T12:25:45";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"15"
"2024-03-18T12:01:51.504-00:00";"2024-03-18T12:26:21.406-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Proprietario";"38435";"Otro (por favor especifique en la siguiente pregunta)";"";"Mujer";"";"35-44 años";"Educación secundaria ";"";"Sanidad";"";"En los últimos 2-5 años - más de una vez";"Nunca";"Nunca";"Nunca";"Nunca";"0";"0";"55";"64";"€0 - €1.000";"76";"";"";"";"";"";"";"";"";"Si ";"Incendio forestal ";"0";"1";"0";"0";"0";"0";"Muy inseguro ";"El gobierno";"537";"Muy satisfecho";"Muy vulnerable";"Neutral";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544424234";"e531867e-d0ef-4444-b34a-75e60a05228b";"2024-03-18T12:26:21";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"16"
"2024-03-18T12:18:47.434-00:00";"2024-03-18T12:27:00.617-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Alquiler";"38632";"Área costera";"";"Mujer";"";"35-44 años";"Educación secundaria ";"";"Comercio ";"";"En el último año - más de una vez";"Nunca";"Nunca";"En los últimos 2-5 años - una sola vez";"Nunca";"0";"33";"15";"36";"€10.000 - €100.000";"37";"Ninguno de los anteriores";"0";"0";"0";"0";"0";"1";"";"No";"";"";"";"";"";"";"";"Seguro";"Los individuos";"51";"Neutral";"Vulnerable";"Más vulnerable";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544424383";"15f801d4-6e75-42d2-b410-db2461c4f024";"2024-03-18T12:27:01";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"17"
"2024-03-18T12:27:00.669-00:00";"2024-03-18T12:39:31.469-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Proprietario";"38370";"Área rural agrícola";"";"Mujer";"";"55-64 años";"Preparación para la educación superior (o FP?)";"";"Sanidad";"";"En los últimos 6-10 años - más de una vez";"En los últimos 6-10 años - más de una vez";"Nunca";"Nunca";"Nunca";"0";"";"";"50";"";"";"Ninguno de los anteriores";"0";"0";"0";"0";"0";"1";"";"No";"";"";"";"";"";"";"";"Muy seguro";"El gobierno";"";"Satisfecho";"Vulnerable";"Neutral";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544429111";"4d165bc7-f0b5-4a01-b5db-3c4205476849";"2024-03-18T12:39:32";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"18"
"2024-03-18T09:02:27.102Z";"2024-03-18T12:00:08.364Z";"Estoy de acuerdo";"Residente a tiempo completo ";"Proprietario";"0";"Área montañosa";"";"Hombre";"";"45-54 años";"Educación primaria ";"";"Otro (por favor especifique en la siguiente pregunta)";"Pensionista";"En los últimos 6-10 años - más de una vez";"En los últimos 6-10 años - más de una vez";"En los últimos 6-10 años - más de una vez";"Nunca";"Nunca";"0";"0";"0";"0";"€0 - €1.000";"0";"Ninguno de los anteriores";"0";"0";"0";"0";"0";"1";"0";"No";"";"";"";"";"";"";"";"Seguro";"El gobierno";"0";"Nada satisfecho";"Vulnerable";"Más vulnerable";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544435747";"2c5ff151-6d2c-4129-9b66-cda951af899b";"2024-03-18T12:58:00";"";"";"submitted_via_web";"hiddekottman_00";"vPkMGL7Reg6xDuSyPKr7Rd";"";"19"
"2024-03-18T12:26:21.441-00:00";"2024-03-18T13:21:46.773-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Alquiler";"38630";"Área costera";"";"Mujer";"";"25-34 años";"Preparación para la educación superior (o FP?)";"";"Comercio ";"";"En el último año - más de una vez";"Nunca";"En el último año - una sola vez";"En el último año - una sola vez";"Nunca";"";"22";"31";"50";"€10.000 - €100.000";"86";"Ninguno de los anteriores";"0";"0";"0";"0";"0";"1";"";"No";"";"";"";"";"";"";"";"Seguro";"El gobierno";"141";"Neutral";"Vulnerable";"Menos vulnerable";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544442921";"2327d622-16b0-4c38-8a70-08e98f4e32e1";"2024-03-18T13:21:48";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"20"
"2024-03-18T12:39:31.538-00:00";"2024-03-18T13:25:24.845-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Alquiler";"38630";"Área costera";"";"Mujer";"";"65 años o más";"Educación secundaria ";"";"Comercio ";"";"En los últimos 2-5 años - más de una vez";"";"";"En los últimos 2-5 años - una sola vez";"Nunca";"";"";"";"";"€10.000 - €100.000";"";"Ninguno de los anteriores";"0";"0";"0";"0";"0";"1";"";"No";"";"";"";"";"";"";"";"No lo sé";"El gobierno";"";"Poco satisfecho";"Vulnerable";"Más vulnerable";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544444033";"91062cda-23f0-455d-bc88-978359eea287";"2024-03-18T13:25:25";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"21"
"2024-03-18T12:25:43.723-00:00";"2024-03-18T13:28:15.352-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Alquiler";"38631";"Área urbana";"";"Mujer";"";"45-54 años";"Preparación para la educación superior (o FP?)";"";"Otro (por favor especifique en la siguiente pregunta)";"Chef";"En el último año - más de una vez";"Nunca";"Nunca";"En los últimos 2-5 años - una sola vez";"Nunca";"";"9";"50";"46";"€10.000 - €100.000";"9";"Erupción volcánica ";"0";"0";"0";"0";"1";"0";"0";"No";"";"";"";"";"";"";"";"Inseguro";"El gobierno";"27";"Neutral";"Vulnerable";"Mucho más vulnerable";"Es importante que el gobieeno comp los habitantestomen conciencia";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544444907";"a4e01666-5cb9-487e-ba7c-3e64df0da072";"2024-03-18T13:28:16";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"22"
"2024-03-18T13:29:17.060-00:00";"2024-03-18T13:41:12.525-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Proprietario";"";"Área urbana";"";"Hombre";"";"65 años o más";"Preparación para la educación superior (o FP?)";"";"Otro (por favor especifique en la siguiente pregunta)";"Jubilado";"En los últimos 2-5 años - más de una vez";"En los últimos 6-10 años - una sola vez";"Nunca";"Nunca";"Nunca";"";"5";"7";"7";"€10.000 - €100.000";"8";"Inundaciones";"1";"0";"0";"0";"0";"0";"";"No";"";"";"";"";"";"";"";"Seguro";"La comunidad afectada";"68";"Satisfecho";"Vulnerable";"Más vulnerable";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544449540";"90c79eba-0277-40e8-9887-a44b1b749635";"2024-03-18T13:41:14";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"23"
"2024-03-18T13:25:24.892-00:00";"2024-03-18T13:41:30.383-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Proprietario";"38008";"Área urbana";"";"";"";"65 años o más";"Grado universitario";"";"Finanzas";"";"En los últimos 6-10 años - más de una vez";"Nunca";"Nunca";"En el último año - una sola vez";"Nunca";"";"";"";"";"€10.000 - €100.000";"";"Ninguno de los anteriores";"0";"0";"0";"0";"0";"1";"";"No";"";"";"";"";"";"";"";"Muy seguro";"El gobierno";"0";"Neutral";"Muy vulnerable";"Mucho más vulnerable";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544449630";"0cfb463b-4cbb-4f33-a3c8-bb6f0b1dc9cb";"2024-03-18T13:41:31";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"24"
"2024-03-18T13:28:15.390-00:00";"2024-03-18T13:41:45.073-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Proprietario";"38206";"Área urbana";"";"Hombre";"";"55-64 años";"Grado universitario";"";"Finanzas";"";"En los últimos 2-5 años - más de una vez";"En los últimos 6-10 años - una sola vez";"En los últimos 2-5 años - más de una vez";"En los últimos 6-10 años - una sola vez";"Nunca";"";"";"";"";"€10.000 - €100.000";"";"Incendio forestal";"0";"1";"0";"0";"0";"0";"";"Si ";"Inundaciones Incendio forestal  Erupciones volcánicas";"1";"1";"0";"0";"1";"0";"Seguro";"El gobierno";"";"Poco satisfecho";"Vulnerable";"Más vulnerable";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544449725";"bb80169a-6478-49a8-91d5-3ba97d9bf6b3";"2024-03-18T13:41:45";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"25"
"2024-03-18T13:38:13.534-00:00";"2024-03-18T13:42:28.267-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Proprietario";"38205";"Área urbana";"";"Hombre";"";"55-64 años";"Grado universitario";"";"Otro (por favor especifique en la siguiente pregunta)";"Bancario";"En los últimos 6-10 años - una sola vez";"Nunca";"Nunca";"En los últimos 2-5 años - una sola vez";"Nunca";"";"14";"13";"9";"€250.000 - €500.000";"4";"Ninguno de los anteriores";"0";"0";"0";"0";"0";"1";"";"No";"";"";"";"";"";"";"";"No lo sé";"Los individuos";"51";"Neutral";"Muy vulnerable";"Más vulnerable";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544450003";"7b24d3b7-7697-4945-8e9c-fdc335ba7368";"2024-03-18T13:42:29";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"26"
"2024-03-18T13:37:51.266-00:00";"2024-03-18T13:45:23.952-00:00";"Estoy de acuerdo";"Residente a tiempo completo ";"Proprietario";"38009";"Área urbana";"";"Hombre";"";"55-64 años";"Preparación para la educación superior (o FP?)";"";"Finanzas";"";"En el último año - una sola vez";"En los últimos 6-10 años - una sola vez";"Nunca";"En el último año - una sola vez";"Nunca";"";"50";"";"";"€100.000 - €250.000";"";"Inundaciones";"1";"0";"0";"0";"0";"0";"";"No";"";"";"";"";"";"";"";"Seguro";"El gobierno";"";"Satisfecho";"Vulnerable";"Menos vulnerable";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"544451047";"22f604ef-53a4-49a7-9420-46288d497336";"2024-03-18T13:45:25";"";"";"submitted_via_web";"";"vPkMGL7Reg6xDuSyPKr7Rd";"";"27"
